3.31,1,9.080701E-02,150.3461,5529.081,4144.903
3.32,1,9.129396E-02,150.8244,5531.146,4143.832
3.33,1,9.180251E-02,151.3029,5532,4141.873
3.34,1,9.229209E-02,151.7816,5534.098,4140.864
3.35,1,9.278215E-02,152.2606,5536.26,4139.921
3.36,1,9.327295E-02,152.7398,5538.469,4139.03
3.37,1,9.378023E-02,153.2192,5539.79,4137.494
3.38,1,9.426933E-02,153.6989,5542.282,4136.851
3.39,1,9.475541E-02,154.1788,5545.038,4136.42
3.4,1,9.523544E-02,154.659,5548.23,4136.332
3.41,1,9.571397E-02,155.1393,5551.586,4136.382
3.42,1,9.617468E-02,155.62,5556.053,4137.275
3.43,1,.0966384,156.1008,5560.415,4138.104
3.44,1,9.710518E-02,156.5819,5564.669,4138.868
3.45,1,9.758822E-02,157.0632,5568.063,4139.006
3.46,1,9.806101E-02,157.5448,5572.119,4139.651
3.47,1,9.853689E-02,158.0266,5576.069,4140.232
3.48,1,9.901587E-02,158.5087,5579.917,4140.753
3.49,1,9.950973E-02,158.9909,5582.997,4140.718
3.5,1,9.999484E-02,159.4735,5586.648,4141.121
3.51,1,.1004831,159.9563,5590.198,4141.462
3.52,1,.1008933,160.4391,5598.137,4145.069
3.53,1,.1013977,160.9223,5600.916,4144.867
3.54,1,.101895,161.4058,5604.174,4145.034
3.55,1,.1023954,161.8896,5607.333,4145.142
3.56,1,.102899,162.3736,5610.392,4145.189
3.57,1,.1034147,162.8578,5612.871,4144.823
3.58,1,.1039247,163.3423,5615.743,4144.76
3.59,1,.1044379,163.827,5618.517,4144.639
3.6,1,.1049544,164.312,5621.195,4144.461
3.61,1,.1054815,164.7972,5623.381,4143.935
3.62,1,.1060045,165.2827,5625.875,4143.648
3.63,1,.1065307,165.7685,5628.274,4143.306
3.64,1,.1070603,166.2545,5630.579,4142.908
3.65,1,.1075932,166.7407,5632.791,4142.455
3.66,1,.1081364,167.2272,5634.538,4141.674
3.67,1,.1086759,167.7139,5636.573,4141.119
3.68,1,.1092187,168.201,5638.518,4140.509
3.69,1,.1097649,168.6883,5640.371,4139.846
3.7,1,.1103145,169.1758,5642.134,4139.131
3.71,1,.1108723,169.6635,5643.562,4138.183
3.72,1,.1114286,170.1516,5645.154,4137.368
3.73,1,.1119883,170.6399,5646.659,4136.502
3.74,1,.1125515,171.1285,5648.077,4135.585
3.75,1,.1131181,171.6173,5649.408,4134.618
3.76,1,.1136907,172.1064,5650.526,4133.509
3.77,1,.1142642,172.5957,5651.691,4132.446
3.78,1,.1148412,173.0854,5652.772,4131.335
3.79,1,.1154217,173.5753,5653.77,4130.175
3.8,1,.1160058,174.0654,5654.683,4128.966
3.81,1,.1165935,174.5558,5655.502,4127.702
3.82,1,.1171845,175.0465,5656.258,4126.403
3.83,1,.1177791,175.5375,5656.932,4125.057
3.84,1,.1183773,176.0287,5657.524,4123.665
3.85,1,.1189791,176.5203,5658.039,4122.227
3.86,1,.1195824,177.012,5658.568,4120.814
3.87,1,.1201913,177.504,5658.929,4119.289
3.88,1,.1208038,177.9964,5659.211,4117.719
3.89,1,.12142,178.489,5659.417,4116.106
3.9,1,.1220399,178.9819,5659.546,4114.449
3.91,1,.122659,179.475,5659.799,4112.894
3.92,1,.1232862,179.9684,5659.781,4111.154
3.93,1,.123917,180.4621,5659.689,4109.372
3.94,1,.1245516,180.9561,5659.522,4107.548
3.95,1,.1251899,181.4504,5659.284,4105.684
3.96,1,.1258253,181.9449,5659.267,4103.992
3.97,1,.1264711,182.4397,5658.887,4102.047
3.98,1,.1271206,182.9349,5658.436,4100.063
3.99,1,.1277739,183.4303,5657.914,4098.039
4,1,.1284311,183.926,5657.318,4095.973
4.01,1,.1290833,184.4219,5657.036,4094.146
4.02,1,.1297484,184.9182,5656.292,4091.996
4.03,1,.1304174,185.4147,5655.479,4089.806
4.04,1,.1310903,185.9116,5654.596,4087.577
4.05,1,.1317671,186.4087,5653.646,4085.311
4.06,1,.1324367,186.9061,5653.102,4083.35
4.07,1,.1331213,187.4038,5652.02,4081.011
4.08,1,.1338098,187.9019,5650.874,4078.636
4.09,1,.1345024,188.4002,5649.661,4076.224
4.1,1,.1351989,188.8988,5648.384,4073.777
4.11,1,.1358859,189.3976,5647.604,4071.699
4.12,1,.1365903,189.8968,5646.201,4069.182
4.13,1,.1372988,190.3963,5644.736,4066.632
4.14,1,.1380114,190.8961,5643.208,4064.046
4.15,1,.1387281,191.3962,5641.618,4061.426
4.16,1,.1394328,191.8965,5640.608,4059.235
4.17,1,.1401576,192.3972,5638.897,4056.549
4.18,1,.1408865,192.8983,5637.128,4053.831
4.19,1,.1416196,193.3996,5635.297,4051.08
4.2,1,.1423568,193.9012,5633.407,4048.296
4.21,1,.1430803,194.403,5632.162,4045.986
4.22,1,.1438257,194.9052,5630.157,4043.14
4.23,1,.1445755,195.4078,5628.095,4040.263
4.24,1,.1453294,195.9106,5625.976,4037.355
4.25,1,.1460877,196.4138,5623.8,4034.417
4.26,1,.1468305,196.9172,5622.32,4031.987
4.27,1,.1475972,197.4209,5620.033,4028.988
4.28,1,.1483682,197.925,5617.693,4025.961
4.29,1,.1491435,198.4294,5615.298,4022.905
4.3,1,.1499232,198.9341,5612.848,4019.818
4.31,1,.1506862,199.4391,5611.128,4017.265
4.32,1,.1514746,199.9445,5608.574,4014.123
4.33,1,.1522673,200.4501,5605.966,4010.952
4.34,1,.1530646,200.9561,5603.306,4007.753
4.35,1,.1538663,201.4624,5600.593,4004.527
4.36,1,.1546725,201.969,5597.83,4001.273
4.37,1,.1554512,202.4759,5596.164,3998.813
4.38,1,.1562662,202.9832,5593.3,3995.506
4.39,1,.1570858,203.4907,5590.386,3992.172
4.4,1,.15791,203.9987,5587.422,3988.811
4.41,1,.1587387,204.5069,5584.409,3985.425
4.42,1,.1595721,205.0155,5581.346,3982.012
4.43,1,.1603746,205.5243,5579.469,3979.454
4.44,1,.1612171,206.0335,5576.311,3975.991
4.45,1,.1620643,206.543,5573.104,3972.502
4.46,1,.1629162,207.0529,5569.85,3968.989
4.47,1,.1637729,207.5631,5566.548,3965.449
4.48,1,.1646343,208.0737,5563.201,3961.886
4.49,1,.1654617,208.5845,5561.106,3959.224
4.5,1,.1663326,209.0957,5557.666,3955.613
4.51,1,.1672082,209.6073,5554.18,3951.977
4.52,1,.1680888,210.1192,5550.648,3948.317
4.53,1,.1688849,210.6312,5549.999,3946.715
4.54,1,.1697749,211.1438,5546.372,3943.004
